actor_id,actor_name,degree_centrality,betweenness_centrality,degree
nm3976580,Beau Yotty,9.019572472264814e-05,0.0,3
nm3406090,Michael Tula,9.019572472264814e-05,0.0,3
nm2029739,Grant Alan Ouzts,9.019572472264814e-05,0.0,3
nm0420688,Eva Jenickova,9.019572472264814e-05,0.0,3
nm5781811,Elizabeth V. Costanzo,0.0001803914494452963,0.0,6
nm5820235,Bella Higginbotham,9.019572472264814e-05,0.0,3
nm3742503,Rebecca Lines,9.019572472264814e-05,0.0,3
nm5583307,Donald James Parker,0.0001803914494452963,3.7797461450355373e-06,6
nm0001720,Ivan Sergei,0.0001803914494452963,7.55851480720852e-06,6
nm3359253,Karishma Ahluwalia,9.019572472264814e-05,0.0,3
nm3160974,Mona Sishodia,9.019572472264814e-05,0.0,3
nm0280377,Ron Fitzgerald,0.0002705871741679444,6.362445624579468e-05,9
nm0082104,Vinnie Bilancio,9.019572472264814e-05,0.0,3
nm5786815,Cherries Jubalie,9.019572472264814e-05,0.0,3
nm0272474,Jay R. Ferguson,9.019572472264814e-05,0.0,3
nm5091400,Dan McGlaughlin,9.019572472264814e-05,0.0,3
nm1102774,Patricia Mizen,9.019572472264814e-05,0.0,3
nm0123951,Adam Busch,0.0001803914494452963,5.204471644755247e-06,6
nm4041948,Andrew M. Chamberlain,9.019572472264814e-05,0.0,3
nm0586133,R.A. Mihailoff,0.0001803914494452963,0.0001517273708601804,6
nm1694797,Dane Rhodes,0.0001803914494452963,9.921760465183124e-05,6
nm3898577,Patrick Davis Alarcón,0.0002705871741679444,0.00015361496855435347,9
nm5888481,Neel Sethi,9.019572472264814e-05,0.0,3
nm2368508,Heather Storm,6.01304831484321e-05,0.0,2
nm5793138,Jon Lundberg,9.019572472264814e-05,0.0,3
nm5793142,Rachael Davies,9.019572472264814e-05,0.0,3
nm3416954,Brian Murnion,9.019572472264814e-05,0.0,3
nm4015689,Surveen Chawla,9.019572472264814e-05,0.0,3
nm5032757,Lehar Khan,9.019572472264814e-05,0.0,3
nm5600667,Jacob Heimer,9.019572472264814e-05,0.0,3
nm2215330,Romina Caruana,3.006524157421605e-05,0.0,1
nm0730355,Greg Robbins,0.0003307176573163765,1.0881496051566425e-05,11
nm5310225,Sophie Skelton,0.0002705871741679444,1.6471577318772827e-05,9
nm6812490,Marcus Vanco,9.019572472264814e-05,0.0,3
nm5798005,Shelley McKelvey,0.0001202609662968642,0.0,4
nm2614942,David Albin,0.00021045669101951234,0.0,7
nm5798336,Crystal Beamon,0.00021045669101951234,0.0,7
nm2821243,Jai Catalano,0.00021045669101951234,0.0,7
nm5798334,Ayana Corbin,0.00021045669101951234,0.0,7
nm5798335,Jake Costanza,0.00021045669101951234,0.0,7
nm4610763,William Hartzel,3.006524157421605e-05,0.0,1
nm5801319,Paul Amoreno,0.0001202609662968642,0.0,4
nm0093207,Edward Parker Bolman,0.0001202609662968642,0.0,4
nm4523616,Shelley Bolman,9.019572472264814e-05,0.0,3
nm5803722,Jon Edgley-Bond,0.00015032620787108024,0.0,5
nm3456865,Freddie Fox,0.0002405219325937284,7.241285056030456e-06,8
nm3119840,Austin Abke,9.019572472264814e-05,0.0,3
nm1002594,Nicholas Belleas,9.019572472264814e-05,0.0,3
nm4458549,Jay Bulger,0.0002705871741679444,1.526811477059109e-05,9
nm1453696,Stephen Monroe Taylor,9.019572472264814e-05,0.0,3
nm0159900,Shawn Christensen,9.019572472264814e-05,0.0,3
nm5055488,Sydney Ray,9.019572472264814e-05,0.0,3
nm6375725,Jesse Aaron,9.019572472264814e-05,0.0,3
nm5560025,Dallas Chandler,9.019572472264814e-05,0.0,3
nm4530265,Dani Dare,9.019572472264814e-05,0.0,3
nm0008813,Andrew Ableson,0.0001803914494452963,8.142938923827889e-05,6
nm1378589,David Walton,9.019572472264814e-05,0.0,3
nm3019095,Joshua Rush,0.0001803914494452963,6.853669236953715e-06,6
nm1200650,Samantha Bee,9.019572472264814e-05,0.0,3
nm3850986,Jackson Nicoll,9.019572472264814e-05,0.0,3
nm0364739,Gregorio,9.019572472264814e-05,0.0,3
nm1239499,Rory Kinnear,0.0001803914494452963,2.124598882582822e-06,6
nm5954280,Nicholas Galitzine,0.0002705871741679444,3.0209468236584232e-05,9
nm1373096,Lisa Dillon,9.019572472264814e-05,0.0,3
nm5982350,Verity Pinter,9.019572472264814e-05,0.0,3
nm2750563,Luke Jones,9.019572472264814e-05,0.0,3
nm6624869,Courtney Lin,9.019572472264814e-05,0.0,3
nm4059532,Alexia Dox,9.019572472264814e-05,0.0,3
nm1641212,Clara Furey,9.019572472264814e-05,0.0,3
nm0624369,Louis Negin,9.019572472264814e-05,0.0,3
nm2726915,Adam Brooks,0.0001803914494452963,7.1258163399690765e-06,6
nm2377041,Matthew Kennedy,9.019572472264814e-05,0.0,3
nm2861974,Conor Sweeney,9.019572472264814e-05,0.0,3
nm0197638,Alan Dale,9.019572472264814e-05,0.0,3
nm5272940,Jenny Hutton,9.019572472264814e-05,0.0,3
nm5050507,Robert Venable,9.019572472264814e-05,0.0,3
nm0178627,Kenneth Copeland,9.019572472264814e-05,0.0,3
nm0379714,Sophia Adella Luke,9.019572472264814e-05,0.0,3
nm4041410,Rick Reyna,9.019572472264814e-05,0.0,3
nm0487050,David Lansbury,9.019572472264814e-05,0.0,3
nm6006011,Jordan Scott,9.019572472264814e-05,0.0,3
nm0137329,Ryan Carlberg,9.019572472264814e-05,0.0,3
nm0453115,Taran Killam,9.019572472264814e-05,0.0,3
nm1356757,John Emmet Tracy,9.019572472264814e-05,0.0,3
nm5918469,Dylan Cinti,9.019572472264814e-05,0.0,3
nm1325199,Anastasia Baranova,9.019572472264814e-05,0.0,3
nm2718712,Sabina Gadecki,0.0001803914494452963,1.0456566470312238e-05,6
nm5033911,Blaise Christian Sitchet,9.019572472264814e-05,0.0,3
nm5251034,Wendy Bangura,9.019572472264814e-05,0.0,3
nm0727810,Nicole Rio,9.019572472264814e-05,0.0,3
nm0743768,Ricco Ross,0.00030065241574216047,4.9379427699505575e-05,10
nm4007514,Steve Cozart,9.019572472264814e-05,0.0,3
nm1401891,Christina Cupo,0.0001202609662968642,0.0,4
nm2735837,Graham Denman,0.0001202609662968642,0.0,4
nm2424999,Scott Gabelein,0.0001202609662968642,0.0,4
nm5464867,Jessica Oberhausen,9.019572472264814e-05,0.0,3
nm0641417,John O'Hurley,0.0003307176573163765,1.5852391325780797e-05,11
nm0268026,Jamie Farr,0.00030065241574216047,1.6549994339607511e-06,10
nm0268286,Mike Farrell,0.0002405219325937284,0.0,8
nm0290048,Christopher Franciosa,0.0002405219325937284,0.0,8
nm9500254,Ferdia Shaw,9.019572472264814e-05,0.0,3
nm7107447,Lara McDonnell,9.019572472264814e-05,0.0,3
nm8165603,Tamara Smart,0.0001803914494452963,4.054299863689111e-06,6
nm1712534,Nick McCallum,0.0002405219325937284,8.06104188364485e-05,8
nm3589843,Suzanne Petrela,6.01304831484321e-05,0.0,2
nm2633431,Freya Adams,9.019572472264814e-05,0.0,3
nm5459852,Jean-Luc McMurtry,9.019572472264814e-05,0.0,3
nm0065235,Michael Beck,9.019572472264814e-05,0.0,3
nm0933332,Dorien Wilson,0.0001803914494452963,2.565389444877266e-05,6
nm2103403,Ben Solenberger,0.0001803914494452963,1.963960317640199e-05,6
nm3192864,Emily Davenport,0.0001803914494452963,2.8765121512353673e-05,6
nm3435322,Melissa A. Seelman,0.00021045669101951234,0.0,7
nm3433709,Mark Joseph Peek,0.0005411743483358888,9.213263916204235e-05,18
nm1354984,Nathan Faudree,0.00021045669101951234,0.0,7
nm5432019,Mu-Shaka Benson,0.00030065241574216047,0.0007524014554860295,10
nm3562357,Elisa Welch,0.00021045669101951234,0.0,7
nm4493637,Maria Luksetich,9.019572472264814e-05,0.0,3
nm4200652,Erica Lamkin,9.019572472264814e-05,0.0,3
nm0970985,LeJon,9.019572472264814e-05,0.0,3
nm11615472,Kirstie Sweeney,0.0002405219325937284,0.0,8
nm5822204,Kelsey Kaufmann,0.0002405219325937284,0.0,8
nm5822203,Joshua Pollitt,0.0002405219325937284,0.0,8
nm5822200,Sarah Ryan,0.0002405219325937284,0.0,8
nm5822201,Ashley Wray,0.0002405219325937284,0.0,8
nm3077120,Cindy Wheeler,0.0002405219325937284,0.0,8
nm0022351,David Alpay,9.019572472264814e-05,0.0,3
nm2391813,Chris Bouffard,9.019572472264814e-05,0.0,3
nm2804791,Katie Wallack,9.019572472264814e-05,0.0,3
nm2771450,Johnny Wright,0.00021045669101951234,0.0,7
nm1435438,Augustine Frizzell,0.00021045669101951234,0.0,7
nm1941389,Katharine Franco,0.00021045669101951234,0.0,7
nm2216405,Roger Schwermer Jr.,0.00021045669101951234,0.0,7
nm1724638,Jason Skeen,0.00021045669101951234,0.0,7
nm5851647,Joshua Ian Steinberg,0.00021045669101951234,0.0,7
nm3912271,Sharan,0.00030065241574216047,2.4531387848695568e-06,10
nm5627129,Asmita Sood,9.019572472264814e-05,0.0,3
nm1693209,Ramesh Bhat,9.019572472264814e-05,0.0,3
nm3067547,Ryan Kiser,0.00015032620787108024,0.0001611421527323333,5
nm3171620,Reid Warner,9.019572472264814e-05,0.0,3
nm8338783,Max Parker,9.019572472264814e-05,0.0,3
nm5426277,Courtney Buck,9.019572472264814e-05,0.0,3
nm1062017,Yangzom Brauen,9.019572472264814e-05,0.0,3
nm2663000,Leslie Eckl,9.019572472264814e-05,0.0,3
nm2728001,Les Mahoney,9.019572472264814e-05,0.0,3
nm1367819,Bahram Radan,9.019572472264814e-05,0.0,3
nm0389527,Gabriel Hogan,9.019572472264814e-05,0.0,3
nm3008739,Rob Delaney,9.019572472264814e-05,0.0,3
nm5129503,John Chiara,9.019572472264814e-05,0.0,3
nm5867249,Rachel Anderson,0.00021045669101951234,0.0,7
nm4610425,Kayla McDonald,9.019572472264814e-05,0.0,3
nm3250161,Sonya Cassidy,9.019572472264814e-05,0.0,3
nm0703522,Pearce Quigley,9.019572472264814e-05,0.0,3
nm0414417,Glenn Jacobs,0.00015032620787108024,0.0002664549102157155,5
nm0799706,Chelan Simmons,9.019572472264814e-05,0.0,3
nm1574234,Lorraine Nicholson,0.0001803914494452963,3.4965409135836675e-06,6
nm3937689,Caroline Gauthier,9.019572472264814e-05,0.0,3
nm5811449,Yousof Sultani,9.019572472264814e-05,0.0,3
nm4462589,Dwayne Taylor,9.019572472264814e-05,0.0,3
nm4035628,Taylor Slade,9.019572472264814e-05,0.0,3
nm2001061,Shawn Parsons,9.019572472264814e-05,0.0,3
nm3563214,Conner Ann Waterman,9.019572472264814e-05,0.0,3
nm0279702,Miles Fisher,0.0001803914494452963,3.3186210007442402e-06,6
nm7549676,Paola Lázaro,0.0001803914494452963,7.666725176466139e-06,6
nm0931735,Steve Williams,9.019572472264814e-05,0.0,3
nm4190224,Drew N. Martin,9.019572472264814e-05,0.0,3
nm3229352,Adrian Fort,9.019572472264814e-05,0.0,3
nm5862290,Madhuri Itagi,9.019572472264814e-05,0.0,3
nm5754203,Tabla Nani,0.00021045669101951234,2.052635623335359e-06,7
nm12373805,Daniel Ranieri,9.019572472264814e-05,0.0,3
nm2066764,Alexander Wraith,9.019572472264814e-05,0.0,3
nm2929749,Bianca Brigitte Van Damme,9.019572472264814e-05,0.0,3
nm0853079,Robert Taylor,0.0002705871741679444,2.88607396355857e-05,9
nm1909885,Jay Storey,9.019572472264814e-05,0.0,3
nm0401132,Jay Huguley,0.0001803914494452963,2.514339519051302e-05,6
nm1177213,Jai Rodriguez,0.0001803914494452963,6.725488436450836e-05,6
nm0493311,Richard Lawson,0.0001803914494452963,0.0002756310023326562,6
nm0004805,Adam Carolla,6.01304831484321e-05,0.0,2
nm2407761,Allison Paige,0.0001803914494452963,3.267500796313947e-06,6
nm1102053,Mitchel Musso,9.019572472264814e-05,0.0,3
nm5891746,Brandyn Christians,9.019572472264814e-05,0.0,3
nm5891747,Desiree Folsom,9.019572472264814e-05,0.0,3
nm2512162,Giselle Bonilla,9.019572472264814e-05,0.0,3
nm1081836,Kyle Massey,9.019572472264814e-05,0.0,3
nm4820357,Brandon Aylor,0.0001202609662968642,0.0,4
nm6671966,Kia Beason,0.0002705871741679444,7.030246100510235e-07,9
nm6671967,Andrea McCain,0.0001202609662968642,0.0,4
nm5366256,Martin Belmana,0.00015032620787108024,0.0,5
nm4073710,Christiane Kroll,0.00015032620787108024,0.0,5
nm5289917,Jim Poole,0.00015032620787108024,0.0,5
nm4687436,Hannah Arterton,9.019572472264814e-05,0.0,3
nm6118170,Mohammad Tulbeh,0.00021045669101951234,0.0,7
nm6118169,Ahmad Chahrour,0.00021045669101951234,0.0,7
nm2218137,Mohammad Dagman,0.00021045669101951234,0.0,7
nm2407879,Reginald L. Barnes,0.00021045669101951234,0.0,7
nm3319165,Nigel DeFriez,0.00021045669101951234,0.0,7
nm4567284,Armen Setrakian,0.00021045669101951234,0.0,7
nm6118171,Haji Tulbeh,0.00021045669101951234,0.0,7
nm4870483,Emily Miles Hsia,9.019572472264814e-05,0.0,3
nm5867618,Tristan Lamb,9.019572472264814e-05,0.0,3
nm5566180,Siena Agudong,9.019572472264814e-05,0.0,3
nm0722632,Phillip Rhys Chaudhary,9.019572472264814e-05,0.0,3
nm0350155,Ralph Guzzo,9.019572472264814e-05,0.0,3
nm0283565,Miriam Flynn,0.0003307176573163765,9.87205867842716e-05,11
nm8309640,Logan Kinsey,9.019572472264814e-05,0.0,3
nm0002235,Mike Hagerty,9.019572472264814e-05,0.0,3
nm1591232,Tony Bentley,9.019572472264814e-05,0.0,3
nm0149949,James Chalke,0.0003307176573163765,4.557750903359725e-05,11
nm5537483,Eric Edwards Abud,9.019572472264814e-05,0.0,3
nm3761258,Brandon Galatz,0.00030065241574216047,9.197538036111603e-05,10
nm0136985,Kristin Carey,9.019572472264814e-05,0.0,3
nm5318363,Geoffrey Anderson,9.019572472264814e-05,0.0,3
nm3158652,Tui Asau,9.019572472264814e-05,0.0,3
nm0101527,Branton Box,9.019572472264814e-05,0.0,3
nm4496250,Eric D. Young,9.019572472264814e-05,0.0,3
nm5114093,Kevin Curtis,9.019572472264814e-05,0.0,3
nm0197453,Nadia Dajani,9.019572472264814e-05,0.0,3
nm2365811,Betty Gilpin,0.00045097862361324074,5.841830957956373e-05,15
nm7684864,Shannon Purser,9.019572472264814e-05,0.0,3
nm5579586,Angela Kerecz,0.0003607828988905926,0.0002740786893335103,12
nm5579724,Bobby Kerecz,0.0001803914494452963,0.0,6
nm6127142,Channing Dodson,0.0001803914494452963,0.0,6
nm4489410,Madison Carney,0.0001803914494452963,0.0,6
nm6484152,Christy Moritz,0.0001803914494452963,0.0,6
nm3700198,Andrew Bongiorno,0.0001803914494452963,0.00043203005329506603,6
nm0566406,Kevin McCorkle,0.0001803914494452963,1.8698990517131583e-05,6
nm2928364,Sebastián Silva,9.019572472264814e-05,0.0,3
nm4720757,Sabrina Small,6.01304831484321e-05,0.0,2
nm4927095,Jasmine Carmichael,0.0001803914494452963,2.50277634751322e-05,6
nm3206393,Henry Caicedo,9.019572472264814e-05,0.0,3
nm4112571,Rae Olivier,9.019572472264814e-05,0.0,3
nm1722521,Eric Goins,9.019572472264814e-05,0.0,3
nm1523473,Susannah Hillard,9.019572472264814e-05,0.0,3
nm2418343,Travis Quentin Young,9.019572472264814e-05,0.0,3
nm3743285,Ratani Khan,9.019572472264814e-05,0.0,3
nm0701747,Jasper Pääkkönen,9.019572472264814e-05,0.0,3
nm3016736,Randy Springer,9.019572472264814e-05,0.0,3
nm5908594,Beau Wright,9.019572472264814e-05,0.0,3
nm5900571,Eli Little,0.0001803914494452963,0.0,6
nm5900567,Katie Rae Cox,0.0001803914494452963,0.0,6
nm5900564,Lexee Dawson,0.0001803914494452963,0.0,6
nm5900566,Chloe Foster,0.0001803914494452963,0.0,6
nm5900563,Matthew Gilliam,0.0001803914494452963,0.0,6
nm5900569,Cameron Hood,0.0001803914494452963,0.0,6
nm0205793,Ninetto Davoli,9.019572472264814e-05,0.0,3
nm1745277,Jonathan Kite,0.0001803914494452963,2.680137645067659e-06,6
nm8137508,Hunter Tremayne,9.019572472264814e-05,0.0,3
nm0024259,Ambarish,0.00015032620787108024,0.0,5
nm8461320,Dr. Kingmoohan,0.00015032620787108024,0.0,5
nm0161809,Anna Maria Cianciulli,9.019572472264814e-05,0.0,3
nm0172806,Frank Collison,9.019572472264814e-05,0.0,3
nm0004858,Patrika Darbo,9.019572472264814e-05,0.0,3
nm6356195,John Luc,9.019572472264814e-05,0.0,3
nm4591498,Lily Sullivan,0.0001803914494452963,2.0601850125340594e-06,6
nm4311436,Adam David Thompson,0.0002705871741679444,3.690622313227118e-05,9
nm2093939,Nathalie Love,0.0001803914494452963,5.856708607784879e-05,6
nm0279727,Patrice Fisher,0.0001803914494452963,0.00011223853916465353,6
nm2539880,Je'Caryous Johnson,9.019572472264814e-05,0.0,3
nm0648153,Ty Olsson,9.019572472264814e-05,0.0,3
nm1317082,Lymari Nadal,0.00015032620787108024,7.033960170199529e-07,5
nm1005720,Patricia De Leon,0.0001803914494452963,9.87142330546969e-06,6
nm0100381,Dennis Boutsikaris,0.0001803914494452963,2.3572480883408544e-05,6
nm3179972,Whitney Moore,0.0002705871741679444,0.00024830502385318125,9
nm5945665,Colby Arps,0.0001803914494452963,1.9145079847093046e-05,6
nm1991527,David Beatty,9.019572472264814e-05,0.0,3
nm1140817,Anna Belknap,9.019572472264814e-05,0.0,3
nm4109877,Nivi Singh,0.0002405219325937284,0.0,8
nm4752237,Dara Davey,0.0002405219325937284,0.0,8
nm4144856,Natasha Timpani,0.0002405219325937284,0.0,8
nm5296081,Simon Scott,0.0002405219325937284,0.0,8
nm5019508,Conner Williams,0.0002405219325937284,0.0,8
nm5469792,Cami Storm,0.0002405219325937284,0.0,8
nm5609286,Marla Day Goodman,0.0002405219325937284,0.0,8
nm4261722,Tyson Dailey,0.0002405219325937284,0.0,8
nm0423414,Maz Jobrani,9.019572472264814e-05,0.0,3
nm1495350,Deanna Russo,9.019572472264814e-05,0.0,3
nm3783690,Adolfo Mendez-Nouel,9.019572472264814e-05,0.0,3
nm4828434,Kevin Arnold Hoffman,9.019572472264814e-05,0.0,3
nm1563373,Teddy Cañez,9.019572472264814e-05,0.0,3
nm3994945,Zack Pearlman,9.019572472264814e-05,0.0,3
nm1293885,Bobby Moynihan,0.0002705871741679444,4.931313289488929e-06,9
nm5821001,Kitty,9.019572472264814e-05,0.0,3
nm2486357,Wrenn Schmidt,0.0001803914494452963,2.1855495525499323e-05,6
nm3032678,Cody Saintgnue,9.019572472264814e-05,0.0,3
nm4140727,Dina Shihabi,9.019572472264814e-05,0.0,3
nm1821298,Laith Nakli,0.00015032620787108024,1.2657729918849116e-06,5
nm1604940,Aaron Brooks,9.019572472264814e-05,0.0,3
nm0892383,Patricia Velasquez,0.0002705871741679444,3.736261839464405e-05,9
nm6161588,Luke Judy,9.019572472264814e-05,0.0,3
nm3124376,Parthaa Akerkar,9.019572472264814e-05,0.0,3
nm1571487,Sunil Grover,0.0002705871741679444,5.40936233666841e-06,9
nm4757898,Casey Simpson,9.019572472264814e-05,0.0,3
nm0009207,Marc Abrams,9.019572472264814e-05,0.0,3
nm0100785,Andy Bowles,9.019572472264814e-05,0.0,3
nm3295582,Patrice Broderick,9.019572472264814e-05,0.0,3
nm3879121,Kassandra Clementi,0.0002405219325937284,1.9070774485718998e-05,8
nm7602080,Andrew Creer,9.019572472264814e-05,0.0,3
nm0646619,Jason Olive,9.019572472264814e-05,0.0,3
nm1552036,Skanda Ashok,9.019572472264814e-05,0.0,3
nm3753505,Vivien Bridson,9.019572472264814e-05,0.0,3
nm4455827,Tessa Wood,9.019572472264814e-05,0.0,3
nm4559884,Georgina Blackledge,9.019572472264814e-05,0.0,3
nm2993517,Meredith Hagner,0.0002705871741679444,1.9663400212738995e-05,9
nm1544084,Jake Cherry,9.019572472264814e-05,0.0,3
nm3116022,Richard Koyasu Park,9.019572472264814e-05,0.0,3
nm3593982,Thomas McCarthy,9.019572472264814e-05,0.0,3
nm4296738,Tonia Marie Rosée,9.019572472264814e-05,0.0,3
nm2354491,Rick Leverton,9.019572472264814e-05,0.0,3
nm3250300,Carol Cardenas,9.019572472264814e-05,0.0,3
nm0095613,Julian Boote,9.019572472264814e-05,0.0,3
nm8195970,Roberto di Stano,9.019572472264814e-05,0.0,3
nm3988014,Holli Dillon,9.019572472264814e-05,0.0,3
nm1853126,Holly Joy Gaines,9.019572472264814e-05,0.0,3
nm3124502,Stephen Stix Josey,9.019572472264814e-05,0.0,3
nm6298957,Alondra Hidalgo,9.019572472264814e-05,0.0,3
nm1593407,Diego Cataño,9.019572472264814e-05,0.0,3
nm1365326,Orla O'Rourke,9.019572472264814e-05,0.0,3
nm0329259,Tom Goodman-Hill,9.019572472264814e-05,0.0,3
nm3613048,Philthy Rich,0.00015032620787108024,0.0,5
nm4272568,Quincy Brooks,0.00015032620787108024,0.0,5
nm6231326,Sleepy D,0.00015032620787108024,0.0,5
nm5906366,Shake da Mayor,0.00015032620787108024,0.0,5
nm3327187,Orlando Mendoza,0.00015032620787108024,0.0,5
nm0214299,Cat Deeley,9.019572472264814e-05,0.0,3
nm0315143,Zen Gesner,9.019572472264814e-05,0.0,3
nm0837175,Skipp Sudduth,9.019572472264814e-05,0.0,3
nm1516976,Katie Von Till,9.019572472264814e-05,0.0,3
nm0925045,Karen Malina White,9.019572472264814e-05,0.0,3
nm1409051,Toni Youngblood,9.019572472264814e-05,0.0,3
nm1320983,Terry Dexter,9.019572472264814e-05,0.0,3
nm0969523,Matt Lagan,9.019572472264814e-05,0.0,3
nm0027276,Paul Anderson,9.019572472264814e-05,0.0,3
nm0703800,Colin Quinn,0.0001803914494452963,1.3779819355635524e-06,6
nm8906936,Rony Shemon,9.019572472264814e-05,0.0,3
nm8906937,Morgan Ng,9.019572472264814e-05,0.0,3
nm2612218,Anastasia Antonia,9.019572472264814e-05,0.0,3
nm4395571,Khu,0.00030065241574216047,0.0,10
nm0087593,Billy Blanks,9.019572472264814e-05,0.0,3
nm4540093,Brooke Coleman,9.019572472264814e-05,0.0,3
nm3137184,Kurt Cole,9.019572472264814e-05,0.0,3
nm5920223,Joshua Cicci,0.0002705871741679444,0.0,9
nm2766486,Kimberly Suida,0.0002705871741679444,0.0,9
nm1987031,Erik Hovda,0.0002705871741679444,0.0,9
nm1985540,Mark Gregg,0.0002705871741679444,0.0,9
nm5920220,Lisa Scadron,0.0002705871741679444,0.0,9
nm5920221,Jake Chattman,0.0002705871741679444,0.0,9
nm1752714,Clint James,0.00045097862361324074,0.00037596375086038823,15
nm1853541,Jackie Lee James,0.0002705871741679444,0.0,9
nm5920222,Alfred Griffin,0.0002705871741679444,0.0,9
nm1192296,Anita Leeman Torres,9.019572472264814e-05,0.0,3
nm3385323,Syed Afser,9.019572472264814e-05,0.0,3
nm5615940,Aaron Johnson Araza,9.019572472264814e-05,0.0,3
nm2692104,Jesse Bell,9.019572472264814e-05,0.0,3
nm5920781,Alexis Barahona,9.019572472264814e-05,0.0,3
nm4548166,Ken Constantine,9.019572472264814e-05,0.0,3
nm6214998,Joe Flynn,9.019572472264814e-05,0.0,3
nm3868134,Tim Gooch,9.019572472264814e-05,0.0,3
nm5431252,Deanna Joy Gillispie,9.019572472264814e-05,0.0,3
nm0692634,Brian Posehn,9.019572472264814e-05,0.0,3
nm0012523,Scott Adsit,9.019572472264814e-05,0.0,3
nm5647588,Leem Lubany,0.0001803914494452963,3.1495355904970332e-06,6
nm2644407,Morgan Lariah,9.019572472264814e-05,0.0,3
nm2952224,Gwenhwyfar Reagan Hardy,0.0002705871741679444,0.0,9
nm2195616,Jason Sarcinelli,0.0002705871741679444,0.0,9
nm3894834,Nataliya Joy Prieto,0.0002705871741679444,0.0,9
nm5434007,Alec Zander,0.0002705871741679444,0.0,9
nm0602455,Hattie Morahan,9.019572472264814e-05,0.0,3
nm5927754,Lily McAlevey,9.019572472264814e-05,0.0,3
nm3979084,Carol Hannan,9.019572472264814e-05,0.0,3
nm4998019,Michael Mallers,9.019572472264814e-05,0.0,3
nm5654154,Alexander Vaughn Miller,0.00015032620787108024,0.0,5
nm4043805,Alexander McPherson,0.0002405219325937284,0.00011830880011699866,8
nm5218429,Arielle Bielicki,0.00021045669101951234,3.443529421556676e-06,7
nm5962345,Carey Martin,0.00015032620787108024,0.0,5
nm5516261,Rod Hermansen,0.0002705871741679444,3.234696013343272e-06,9
nm2451901,John Baran,0.00021045669101951234,0.0,7
nm5855145,Liza Slaughter,0.00021045669101951234,0.0,7
nm5653521,Denise McMillan,0.00030065241574216047,0.00010960599965182351,10
nm3228539,Greg Mobley,0.00021045669101951234,0.0,7
nm6118588,Kraig Parker,0.00021045669101951234,0.0,7
nm2548692,Sharmiela Mandre,0.00015032620787108024,0.0,5
nm5930563,Suresh Anchan,0.00015032620787108024,0.0,5
nm3586035,Maisie Williams,0.00045097862361324074,3.0278911274472084e-05,15
nm4429751,Amara Gyulai,9.019572472264814e-05,0.0,3
nm3460971,Deborah Jensen,9.019572472264814e-05,0.0,3
nm4972959,Meredith Jane McCarty,9.019572472264814e-05,0.0,3
nm1896045,Daniel Eric Gold,9.019572472264814e-05,0.0,3
nm0213374,Kristine DeBell,9.019572472264814e-05,0.0,3
nm5932898,Eric Diedrich,9.019572472264814e-05,0.0,3
nm12118146,Oleksandr Reshetilov,9.019572472264814e-05,0.0,3
nm2666409,RJ Mitte,0.0003607828988905926,1.5498480714294674e-05,12
nm2506835,Matt Nable,9.019572472264814e-05,0.0,3
nm2424149,Franklin Correa,0.00015032620787108024,0.0,5
nm4497765,Crystal T. Williams,9.019572472264814e-05,0.0,3
nm5619608,Herve Fontaine,9.019572472264814e-05,0.0,3
nm6702320,Frankie Montero,9.019572472264814e-05,0.0,3
nm5938776,Kevin Pettei,9.019572472264814e-05,0.0,3
nm0009223,Phil Abrams,0.0001803914494452963,6.323626687050687e-06,6
nm7206722,Vera Abrams,9.019572472264814e-05,0.0,3
nm0431957,Danielle Judovits,9.019572472264814e-05,0.0,3
nm0177742,Peter Coonan,9.019572472264814e-05,0.0,3
nm2349726,Rico Rodriguez,0.0001803914494452963,3.1120155251319274e-06,6
nm3797137,Kendall Alexandria,0.00021045669101951234,0.0,7
nm6646480,Jujo Ballo,0.00021045669101951234,0.0,7
nm3830298,Parris Franz,0.00021045669101951234,0.0,7
nm0340663,Reatha Grey,0.00045097862361324074,0.0001458590549615651,15
nm4274281,Yarett Harper,0.00021045669101951234,0.0,7
nm4140199,Vonn Harris,0.00021045669101951234,0.0,7
nm4789207,Amy Hatfield,0.00021045669101951234,0.0,7
nm0642253,Matt O'Neill,9.019572472264814e-05,0.0,3
nm0908464,Monty Wall,9.019572472264814e-05,0.0,3
nm6200770,Julian J. Walker,9.019572472264814e-05,0.0,3
nm2063324,Kevin Allesee,9.019572472264814e-05,0.0,3
nm4341709,Deke Garner,9.019572472264814e-05,0.0,3
nm1923196,David Winning,9.019572472264814e-05,0.0,3
nm1795196,Mike DiGiacinto,9.019572472264814e-05,0.0,3
nm5462071,Pim Bubear,9.019572472264814e-05,0.0,3
nm0860310,Jody Thompson,9.019572472264814e-05,0.0,3
nm0244048,Russell Durham Comegys,9.019572472264814e-05,0.0,3
nm1816154,Randy McDowell,9.019572472264814e-05,0.0,3
nm1649962,Nathan Sutton,9.019572472264814e-05,0.0,3
nm2007230,Phil Burke,0.0001803914494452963,2.356157054089503e-06,6
nm3784167,Krystal Summers,0.00021045669101951234,0.0,7
nm6109247,Dillon Vineyard,0.00021045669101951234,0.0,7
nm3089692,Angelo Martinez,0.00021045669101951234,0.0,7
nm1734268,Kenny Ochoa,0.00021045669101951234,0.0,7
