actor_id,actor_name,genres
nm0222881,Tony Devon,"['Action', 'Drama', 'Sport']"
nm0906617,Liam Waite,['Thriller']
nm0001235,William Forsythe,['Thriller']
nm0000792,Tom Arnold,['Thriller']
nm0911933,Zack Ward,['Thriller']
nm0000240,Skeet Ulrich,"['Biography', 'Crime', 'Drama']"
nm0005568,Russell Wong,"['Biography', 'Crime', 'Drama']"
nm0004911,Angela Featherstone,"['Biography', 'Crime', 'Drama']"
nm0006610,Donal Logue,"['Biography', 'Crime', 'Drama']"
nm0000648,Wesley Snipes,"['Action', 'Adventure', 'Crime']"
nm0000661,Donald Sutherland,"['Action', 'Adventure', 'Crime']"
nm0001999,Maury Chaykin,"['Action', 'Adventure', 'Crime']"
nm0000271,Anne Archer,"['Action', 'Adventure', 'Crime']"
nm0000139,Cameron Diaz,"['Action', 'Adventure', 'Comedy']"
nm0000106,Drew Barrymore,"['Action', 'Adventure', 'Comedy']"
nm0005154,Lucy Liu,"['Action', 'Adventure', 'Comedy']"
nm0000195,Bill Murray,"['Action', 'Adventure', 'Comedy']"
nm0751638,James Russo,['Thriller']
nm0272224,Heino Ferch,['Thriller']
nm0001560,Ornella Muti,['Thriller']
nm0905357,Steven Waddington,['Thriller']
nm0931404,Olivia Williams,"['Crime', 'Drama', 'Mystery']"
nm0001267,Balthazar Getty,"['Crime', 'Drama', 'Mystery']"
nm0431332,Arly Jover,"['Crime', 'Drama', 'Mystery']"
nm0129071,Jason Cairns,"['Crime', 'Drama', 'Mystery']"
nm0111274,Shane Brolly,"['Drama', 'Mystery', 'Sci-Fi']"
nm0000352,Vincent D'Onofrio,"['Drama', 'Mystery', 'Sci-Fi']"
nm0000641,Gary Sinise,"['Drama', 'Mystery', 'Sci-Fi']"
nm0000656,Madeleine Stowe,"['Drama', 'Mystery', 'Sci-Fi']"
nm0005467,Jerry Stiller,['Comedy']
nm0000413,Janeane Garofalo,['Comedy']
nm0001611,Max Perlich,['Comedy']
nm0001130,Ted Demme,['Comedy']
nm0942147,Katharina Wressnig,['Thriller']
nm0765597,Peter Sarsgaard,['Thriller']
nm0050337,Angeline Ball,['Thriller']
nm0523186,Geoffrey Lower,['Thriller']
nm0000308,Ernest Borgnine,['Comedy']
nm0107281,Eileen Brennan,['Comedy']
nm0788947,Jeffrey Sharmat,['Comedy']
nm0768217,Stephanie Sawyer,['Comedy']
nm0000213,Winona Ryder,"['Drama', 'Horror', 'Thriller']"
nm0001035,Ben Chaplin,"['Drama', 'Horror', 'Thriller']"
nm0944077,Sarah Wynter,"['Drama', 'Horror', 'Thriller']"
nm0001311,Philip Baker Hall,"['Drama', 'Horror', 'Thriller']"
nm0000379,Kirsten Dunst,"['Crime', 'Drama', 'Mystery']"
nm0001001,James Caan,"['Crime', 'Drama', 'Mystery']"
nm0440229,Vincent Kartheiser,"['Crime', 'Drama', 'Mystery']"
nm0350079,Luis Guzmán,"['Crime', 'Drama', 'Mystery']"
nm0001505,Joe Mantegna,"['Comedy', 'Crime', 'Drama']"
nm0001075,Peter Coyote,"['Comedy', 'Crime', 'Drama']"
nm0001689,Mercedes Ruehl,"['Comedy', 'Crime', 'Drama']"
nm0000155,Whoopi Goldberg,"['Comedy', 'Crime', 'Drama']"
nm0000228,Kevin Spacey,"['Comedy', 'Crime']"
nm0000400,Linda Fiorentino,"['Comedy', 'Crime']"
nm0611932,Peter Mullan,"['Comedy', 'Crime']"
nm0226820,Stephen Dillane,"['Comedy', 'Crime']"
nm0048379,David Aaron Baker,"['Drama', 'Romance', 'Thriller']"
nm0005203,Mary McCormack,"['Drama', 'Romance', 'Thriller']"
nm0000330,Stockard Channing,"['Drama', 'Romance', 'Thriller']"
nm0001714,Campbell Scott,"['Drama', 'Romance', 'Thriller']"
nm0000193,Demi Moore,"['Drama', 'Mystery', 'Romance']"
nm0258250,Eloise Eonnet,"['Drama', 'Mystery', 'Romance']"
nm0196718,Hadrian Dagannaud-Brouard,"['Drama', 'Mystery', 'Romance']"
nm1124035,Chaya Cuénot,"['Drama', 'Mystery', 'Romance']"
nm0599715,Dan Montgomery Jr.,"['Drama', 'Romance']"
nm0657760,Aleksa Palladino,"['Drama', 'Romance']"
nm0000947,Karen Black,"['Drama', 'Romance']"
nm0641437,Peg O'Keef,"['Drama', 'Romance']"
nm0000169,Tommy Lee Jones,"['Drama', 'Thriller', 'War']"
nm0000168,Samuel L. Jackson,"['Drama', 'Thriller', 'War']"
nm0001602,Guy Pearce,"['Drama', 'Thriller', 'War']"
nm0001426,Ben Kingsley,"['Drama', 'Thriller', 'War']"
nm0001426,Ben Kingsley,"['Comedy', 'Family']"
nm0001689,Mercedes Ruehl,"['Comedy', 'Family']"
nm0918135,Matt Weinberg,"['Comedy', 'Family']"
nm0297229,Jason Fuchs,"['Comedy', 'Family']"
nm0000148,Harrison Ford,"['Drama', 'Horror', 'Mystery']"
nm0000201,Michelle Pfeiffer,"['Drama', 'Horror', 'Mystery']"
nm0870007,Katharine Towne,"['Drama', 'Horror', 'Mystery']"
nm0001584,Miranda Otto,"['Drama', 'Horror', 'Mystery']"
nm0001454,Martin Lawrence,"['Comedy', 'Crime']"
nm0000362,Danny DeVito,"['Comedy', 'Crime']"
nm0000491,John Leguizamo,"['Comedy', 'Crime']"
nm0000444,Glenne Headly,"['Comedy', 'Crime']"
nm0000352,Vincent D'Onofrio,"['Biography', 'Drama', 'Romance']"
nm0000413,Janeane Garofalo,"['Biography', 'Drama', 'Romance']"
nm0000675,Jeanne Tripplehorn,"['Biography', 'Drama', 'Romance']"
nm0001629,Kevin Pollak,"['Biography', 'Drama', 'Romance']"
nm0000158,Tom Hanks,"['Adventure', 'Drama', 'Romance']"
nm0000166,Helen Hunt,"['Adventure', 'Drama', 'Romance']"
nm0584052,Paul Sanchez,"['Adventure', 'Drama', 'Romance']"
nm0925096,Lari White,"['Adventure', 'Drama', 'Romance']"
nm0000114,Steve Buscemi,"['Comedy', 'Drama']"
nm0000301,Thora Birch,"['Comedy', 'Drama']"
nm0424060,Scarlett Johansson,"['Comedy', 'Drama']"
nm0000605,Brad Renfro,"['Comedy', 'Drama']"
nm0000168,Samuel L. Jackson,"['Action', 'Crime', 'Thriller']"
nm0001853,Vanessa Williams,"['Action', 'Crime', 'Thriller']"
nm0000288,Christian Bale,"['Action', 'Crime', 'Thriller']"
nm0942482,Jeffrey Wright,"['Action', 'Crime', 'Thriller']"
nm0001833,Emily Watson,"['Comedy', 'Crime', 'Mystery']"
nm0000551,Dermot Mulroney,"['Comedy', 'Crime', 'Mystery']"
nm0000560,Nick Nolte,"['Comedy', 'Crime', 'Mystery']"
nm0001447,Nathan Lane,"['Comedy', 'Crime', 'Mystery']"
nm0000473,Diane Keaton,"['Comedy', 'Drama']"
nm0000212,Meg Ryan,"['Comedy', 'Drama']"
nm0001435,Lisa Kudrow,"['Comedy', 'Drama']"
nm0000527,Walter Matthau,"['Comedy', 'Drama']"
nm0000554,Sam Neill,"['Action', 'Adventure', 'Sci-Fi']"
nm0000513,William H. Macy,"['Action', 'Adventure', 'Sci-Fi']"
nm0000495,Téa Leoni,"['Action', 'Adventure', 'Sci-Fi']"
nm0005273,Alessandro Nivola,"['Action', 'Adventure', 'Sci-Fi']"
nm0000554,Sam Neill,"['Animation', 'Family', 'Musical']"
nm0915989,Hugo Weaving,"['Animation', 'Family', 'Musical']"
nm0000092,John Cleese,"['Animation', 'Family', 'Musical']"
nm0001691,Geoffrey Rush,"['Animation', 'Family', 'Musical']"
nm0491136,Michael Laurence,"['Comedy', 'Drama', 'Thriller']"
nm0588096,Christa Miller,"['Comedy', 'Drama', 'Thriller']"
nm0864997,Stephen Tobolowsky,"['Comedy', 'Drama', 'Thriller']"
nm0001397,Brion James,"['Comedy', 'Drama', 'Thriller']"
nm1979918,Lisa Denke,"['Comedy', 'Family', 'Romance']"
nm0452199,Roland Kickinger,"['Comedy', 'Family', 'Romance']"
nm0006669,William Sadler,"['Comedy', 'Family', 'Romance']"
nm0723590,Allan Rich,"['Comedy', 'Family', 'Romance']"
nm0002364,Dante Basco,"['Comedy', 'Drama']"
nm0305182,Eddie Garcia,"['Comedy', 'Drama']"
nm0769444,Jayson Schaal,"['Comedy', 'Drama']"
nm0136286,Brian Card,"['Comedy', 'Drama']"
nm0276062,Todd Field,"['Action', 'Adventure', 'Comedy']"
nm0001729,Craig Sheffer,"['Action', 'Adventure', 'Comedy']"
nm0000838,Daniel Baldwin,"['Action', 'Adventure', 'Comedy']"
nm0919117,Michael T. Weiss,"['Action', 'Adventure', 'Comedy']"
nm0000138,Leonardo DiCaprio,"['Adventure', 'Drama', 'Romance']"
nm0842770,Tilda Swinton,"['Adventure', 'Drama', 'Romance']"
nm0948679,Daniel York,"['Adventure', 'Drama', 'Romance']"
nm0665265,Patcharawan Patarakijjanon,"['Adventure', 'Drama', 'Romance']"
nm0000107,Kim Basinger,"['Crime', 'Drama', 'Horror']"
nm0001751,Jimmy Smits,"['Crime', 'Drama', 'Horror']"
nm0001722,Rufus Sewell,"['Crime', 'Drama', 'Horror']"
nm0171052,Holliston Coleman,"['Crime', 'Drama', 'Horror']"
nm0000369,Matt Dillon,"['Crime', 'Drama', 'Thriller']"
nm0001001,James Caan,"['Crime', 'Drama', 'Thriller']"
nm0001523,Natascha McElhone,"['Crime', 'Drama', 'Thriller']"
nm0000367,Gérard Depardieu,"['Crime', 'Drama', 'Thriller']"
nm0000102,Kevin Bacon,"['Action', 'Horror', 'Sci-Fi']"
nm0000223,Elisabeth Shue,"['Action', 'Horror', 'Sci-Fi']"
nm0000982,Josh Brolin,"['Action', 'Horror', 'Sci-Fi']"
nm0225332,Kim Dickens,"['Action', 'Horror', 'Sci-Fi']"
nm0000255,Ben Affleck,"['Action', 'Drama', 'Thriller']"
nm0000151,Morgan Freeman,"['Action', 'Drama', 'Thriller']"
nm1172817,Ian Mongrain,"['Action', 'Drama', 'Thriller']"
nm0090309,Russell Bobbitt,"['Action', 'Drama', 'Thriller']"
nm0000151,Morgan Freeman,"['Crime', 'Drama', 'Thriller']"
nm0000432,Gene Hackman,"['Crime', 'Drama', 'Thriller']"
nm0005048,Thomas Jane,"['Crime', 'Drama', 'Thriller']"
nm0000899,Monica Bellucci,"['Crime', 'Drama', 'Thriller']"
nm0000151,Morgan Freeman,"['Drama', 'Thriller']"
nm0000699,Michael Wincott,"['Drama', 'Thriller']"
nm0005321,Monica Potter,"['Drama', 'Thriller']"
nm0048414,Dylan Baker,"['Drama', 'Thriller']"
nm0005246,Esai Morales,['Drama']
nm0338614,James Marshall,['Drama']
nm0000319,Yancy Butler,['Drama']
nm0341347,Renee Allman,['Drama']
nm0233027,Martin Donovan,"['Comedy', 'Romance']"
nm0035061,Anthony Arkin,"['Comedy', 'Romance']"
nm0837051,Marla Sucharetza,"['Comedy', 'Romance']"
nm0000571,Mary-Louise Parker,"['Comedy', 'Romance']"
nm0000367,Gérard Depardieu,"['Action', 'Crime', 'Fantasy']"
nm0133899,Guillaume Canet,"['Action', 'Crime', 'Fantasy']"
nm0766046,Inés Sastre,"['Action', 'Crime', 'Fantasy']"
nm0244707,André Dussollier,"['Action', 'Crime', 'Fantasy']"
nm0441236,Kimberley Kates,"['Crime', 'Drama']"
nm0001467,Jared Leto,"['Crime', 'Drama']"
nm0350453,Jake Gyllenhaal,"['Crime', 'Drama']"
nm0004757,Selma Blair,"['Crime', 'Drama']"
nm0000775,Christina Applegate,"['Drama', 'Thriller']"
nm0493699,Justin Lazard,"['Drama', 'Thriller']"
nm0000628,Johnathon Schaech,"['Drama', 'Thriller']"
nm0953262,Moon Unit Zappa,"['Drama', 'Thriller']"
nm0005188,James Marsden,"['Adventure', 'Comedy', 'Drama']"
nm0000198,Gary Oldman,"['Adventure', 'Comedy', 'Drama']"
nm0000621,Kurt Russell,"['Adventure', 'Comedy', 'Drama']"
nm0249378,Matthew Edison,"['Adventure', 'Comedy', 'Drama']"
nm0001472,Jet Li,"['Action', 'Crime', 'Thriller']"
nm0004691,Aaliyah,"['Action', 'Crime', 'Thriller']"
nm0913460,Isaiah Washington,"['Action', 'Crime', 'Thriller']"
nm0005568,Russell Wong,"['Action', 'Crime', 'Thriller']"
nm0000093,Brad Pitt,"['Adventure', 'Animation', 'Comedy']"
nm0001876,Catherine Zeta-Jones,"['Adventure', 'Animation', 'Comedy']"
nm0001212,Joseph Fiennes,"['Adventure', 'Animation', 'Comedy']"
nm0000201,Michelle Pfeiffer,"['Adventure', 'Animation', 'Comedy']"
nm0004879,Snoop Dogg,"['Crime', 'Horror']"
nm0000427,Pam Grier,"['Crime', 'Horror']"
nm0919117,Michael T. Weiss,"['Crime', 'Horror']"
nm0694066,Clifton Powell,"['Crime', 'Horror']"
nm0000671,Billy Bob Thornton,"['Comedy', 'Drama']"
nm0000368,Laura Dern,"['Comedy', 'Drama']"
nm0002663,Diane Ladd,"['Comedy', 'Drama']"
nm0000593,Kelly Preston,"['Comedy', 'Drama']"
nm0000409,Brendan Fraser,"['Animation', 'Comedy', 'Fantasy']"
nm0000403,Bridget Fonda,"['Animation', 'Comedy', 'Fantasy']"
nm0001806,John Turturro,"['Animation', 'Comedy', 'Fantasy']"
nm0441592,Chris Kattan,"['Animation', 'Comedy', 'Fantasy']"
nm0001075,Peter Coyote,['Documentary']
nm0015358,David W. Akin,['Documentary']
nm0003919,Jeff Ferris,['Documentary']
nm1018163,Craig Hochstein,['Documentary']
nm0000354,Matt Damon,"['Adventure', 'Animation', 'Drama']"
nm0000342,James Cromwell,"['Adventure', 'Animation', 'Drama']"
nm0836070,Daniel Studi,"['Adventure', 'Animation', 'Drama']"
nm0076718,Chopper Bernet,"['Adventure', 'Animation', 'Drama']"
nm0949350,Burt Young,['']
nm0317570,John Gigante,['']
nm1011760,Marrielle Monte,['']
nm0649330,Gerald Orange,['']
nm0730099,Brent Roam,"['Action', 'Romance', 'Thriller']"
nm0940784,Shawn Woods,"['Action', 'Romance', 'Thriller']"
nm0077753,Christopher Bersh,"['Action', 'Romance', 'Thriller']"
nm0000662,Kiefer Sutherland,"['Action', 'Romance', 'Thriller']"
nm0000579,Ron Perlman,"['Action', 'Adventure', 'Fantasy']"
nm0427964,Doug Jones,"['Action', 'Adventure', 'Fantasy']"
nm0004757,Selma Blair,"['Action', 'Adventure', 'Fantasy']"
nm0000457,John Hurt,"['Action', 'Adventure', 'Fantasy']"
nm0000107,Kim Basinger,"['Adventure', 'Biography', 'Drama']"
nm0001641,Vincent Perez,"['Adventure', 'Biography', 'Drama']"
nm0014582,Liam Aiken,"['Adventure', 'Biography', 'Drama']"
nm0834925,Garrett Strommen,"['Adventure', 'Biography', 'Drama']"
nm0000704,Elijah Wood,"['Action', 'Adventure', 'Drama']"
nm0001557,Viggo Mortensen,"['Action', 'Adventure', 'Drama']"
nm0005212,Ian McKellen,"['Action', 'Adventure', 'Drama']"
nm0089217,Orlando Bloom,"['Action', 'Adventure', 'Drama']"
nm0000704,Elijah Wood,"['Action', 'Adventure', 'Drama']"
nm0005212,Ian McKellen,"['Action', 'Adventure', 'Drama']"
nm0001557,Viggo Mortensen,"['Action', 'Adventure', 'Drama']"
nm0089217,Orlando Bloom,"['Action', 'Adventure', 'Drama']"
nm0513281,Alex D. Linz,"['Drama', 'Family']"
nm0040472,William Atherton,"['Drama', 'Family']"
nm0000249,James Woods,"['Drama', 'Family']"
nm0001272,Annabeth Gish,"['Drama', 'Family']"
nm0001745,Stellan Skarsgård,['Drama']
nm0372176,Lena Headey,['Drama']
nm1530889,Jean Johansson,['Drama']
nm0001648,Charlotte Rampling,['Drama']
nm0001951,Björk,"['Crime', 'Drama', 'Musical']"
nm0000366,Catherine Deneuve,"['Crime', 'Drama', 'Musical']"
nm0001556,David Morse,"['Crime', 'Drama', 'Musical']"
nm0001780,Peter Stormare,"['Crime', 'Drama', 'Musical']"
nm0000243,Denzel Washington,"['Biography', 'Drama']"
nm1035682,Derek Luke,"['Biography', 'Drama']"
nm0117146,Joy Bryant,"['Biography', 'Drama']"
nm1287636,Malcolm David Kelley,"['Biography', 'Drama']"
nm0451148,Aamir Khan,"['Drama', 'Musical', 'Sport']"
nm0944834,Raghuvir Yadav,"['Drama', 'Musical', 'Sport']"
nm0961737,Gracy Singh,"['Drama', 'Musical', 'Sport']"
nm0791226,Rachel Shelley,"['Drama', 'Musical', 'Sport']"
nm0911725,Megan Ward,"['Crime', 'Drama', 'Thriller']"
nm0591703,Kristin Minter,"['Crime', 'Drama', 'Thriller']"
nm0000798,Linden Ashby,"['Crime', 'Drama', 'Thriller']"
nm0001652,John Ratzenberger,"['Crime', 'Drama', 'Thriller']"
nm0000120,Jim Carrey,"['Comedy', 'Family', 'Fantasy']"
nm0597410,Taylor Momsen,"['Comedy', 'Family', 'Fantasy']"
nm3679189,Kelley,"['Comedy', 'Family', 'Fantasy']"
nm0001787,Jeffrey Tambor,"['Comedy', 'Family', 'Fantasy']"
nm0000678,Kathleen Turner,"['Action', 'Adventure', 'Drama']"
nm0000732,Danny Aiello,"['Action', 'Adventure', 'Drama']"
nm0001550,Cathy Moriarty,"['Action', 'Adventure', 'Drama']"
nm0621992,Frankie Nasso,"['Action', 'Adventure', 'Drama']"
nm0268199,Colin Farrell,"['Drama', 'War']"
nm0205127,Matthew Davis,"['Drama', 'War']"
nm0004286,Clifton Collins Jr.,"['Drama', 'War']"
nm0347509,Tom Guiry,"['Drama', 'War']"
nm0000553,Liam Neeson,"['Comedy', 'Crime', 'Romance']"
nm0000113,Sandra Bullock,"['Comedy', 'Crime', 'Romance']"
nm0001624,Oliver Platt,"['Comedy', 'Crime', 'Romance']"
nm0959242,José Zúñiga,"['Comedy', 'Crime', 'Romance']"
nm0000160,Ethan Hawke,"['Drama', 'Romance', 'Thriller']"
nm0001492,Kyle MacLachlan,"['Drama', 'Romance', 'Thriller']"
nm0893204,Diane Venora,"['Drama', 'Romance', 'Thriller']"
nm0001731,Sam Shepard,"['Drama', 'Romance', 'Thriller']"
nm0001774,Ben Stiller,"['Comedy', 'Drama', 'Romance']"
nm0001570,Edward Norton,"['Comedy', 'Drama', 'Romance']"
nm0001184,Jenna Elfman,"['Comedy', 'Drama', 'Romance']"
nm0000843,Anne Bancroft,"['Comedy', 'Drama', 'Romance']"
nm0000250,Renée Zellweger,"['Comedy', 'Crime', 'Drama']"
nm0000151,Morgan Freeman,"['Comedy', 'Crime', 'Drama']"
nm0001674,Chris Rock,"['Comedy', 'Crime', 'Drama']"
nm0001427,Greg Kinnear,"['Comedy', 'Crime', 'Drama']"
nm0000226,Will Smith,"['Action', 'Comedy', 'Crime']"
nm0001454,Martin Lawrence,"['Action', 'Comedy', 'Crime']"
nm0005517,Gabrielle Union,"['Action', 'Comedy', 'Crime']"
nm0003244,Jordi Mollà,"['Action', 'Comedy', 'Crime']"
nm0001796,Richard Thomas,"['Action', 'Adventure', 'Comedy']"
nm0566572,Maureen McCormick,"['Action', 'Adventure', 'Comedy']"
nm0001367,C. Thomas Howell,"['Action', 'Adventure', 'Comedy']"
nm0000397,Corey Feldman,"['Action', 'Adventure', 'Comedy']"
nm0000128,Russell Crowe,"['Action', 'Adventure', 'Drama']"
nm0001618,Joaquin Phoenix,"['Action', 'Adventure', 'Drama']"
nm0001567,Connie Nielsen,"['Action', 'Adventure', 'Drama']"
nm0001657,Oliver Reed,"['Action', 'Adventure', 'Drama']"
nm0000453,Ian Holm,['Drama']
nm0001804,Stanley Tucci,['Drama']
nm0204706,Hope Davis,['Drama']
nm0405103,Sarah Hyland,['Drama']
nm0001718,Kyra Sedgwick,"['Comedy', 'Drama', 'Romance']"
nm0001555,Rob Morrow,"['Comedy', 'Drama', 'Romance']"
nm0005375,Lela Rochon,"['Comedy', 'Drama', 'Romance']"
nm0001546,Mary Tyler Moore,"['Comedy', 'Drama', 'Romance']"
nm0000429,Melanie Griffith,"['Comedy', 'Crime', 'Thriller']"
nm0001151,Stephen Dorff,"['Comedy', 'Crime', 'Thriller']"
nm0001860,Alicia Witt,"['Comedy', 'Crime', 'Thriller']"
nm0004978,Adrian Grenier,"['Comedy', 'Crime', 'Thriller']"
nm0000285,Alec Baldwin,"['Action', 'Adventure', 'Animation']"
nm0000114,Steve Buscemi,"['Action', 'Adventure', 'Animation']"
nm0001840,Ming-Na Wen,"['Action', 'Adventure', 'Animation']"
nm0000609,Ving Rhames,"['Action', 'Adventure', 'Animation']"
nm0001605,Amanda Peet,"['Comedy', 'Romance']"
nm0887144,Brian Van Holt,"['Comedy', 'Romance']"
nm0009017,Jonathan Abrahams,"['Comedy', 'Romance']"
nm0053474,Zorie Barber,"['Comedy', 'Romance']"
nm0000152,Richard Gere,"['Drama', 'Romance']"
nm0000213,Winona Ryder,"['Drama', 'Romance']"
nm0001439,Anthony LaPaglia,"['Drama', 'Romance']"
nm0834626,Elaine Stritch,"['Drama', 'Romance']"
nm0267506,Anna Faris,['Comedy']
nm0009016,Jon Abrahams,['Comedy']
nm0005541,Marlon Wayans,['Comedy']
nm0001182,Carmen Electra,['Comedy']
nm0005261,Brittany Murphy,"['Horror', 'Mystery', 'Thriller']"
nm0001542,Jay Mohr,"['Horror', 'Mystery', 'Thriller']"
nm0000299,Michael Biehn,"['Horror', 'Mystery', 'Thriller']"
nm0103038,Jesse Bradford,"['Horror', 'Mystery', 'Thriller']"
nm0000616,Eric Roberts,['Thriller']
nm0000615,John Ritter,['Thriller']
nm0005035,Rachel Hunter,['Thriller']
nm0539679,Tyler Cole Malinger,['Thriller']
nm0199939,Gary Daniels,['Action']
nm0635869,Mike Norris,['Action']
nm0593841,Bentley Mitchum,['Action']
nm0722636,John Rhys-Davies,['Action']
nm0005188,James Marsden,"['Drama', 'Mystery', 'Thriller']"
nm0372176,Lena Headey,"['Drama', 'Mystery', 'Thriller']"
nm0005342,Norman Reedus,"['Drama', 'Mystery', 'Thriller']"
nm0005028,Kate Hudson,"['Drama', 'Mystery', 'Thriller']"
nm0256263,Todd Emerson,"['Adventure', 'Comedy', 'Family']"
nm0000502,Christopher Lloyd,"['Adventure', 'Comedy', 'Family']"
nm0287702,Blake Foster,"['Adventure', 'Comedy', 'Family']"
nm0701030,Michael Purvis,"['Adventure', 'Comedy', 'Family']"
nm0907708,Eamonn Walker,"['Crime', 'Drama']"
nm0000401,Laurence Fishburne,"['Crime', 'Drama']"
nm0002138,Gregory Hines,"['Crime', 'Drama']"
nm0151033,Michael Paul Chan,"['Crime', 'Drama']"
nm0001541,Kylie Minogue,"['Comedy', 'Crime', 'Drama']"
nm0578853,Ben Mendelsohn,"['Comedy', 'Crime', 'Drama']"
nm0528539,Simon Lyndon,"['Comedy', 'Crime', 'Drama']"
nm0275913,David Field,"['Comedy', 'Crime', 'Drama']"
nm0569790,Douglas McGrath,['Comedy']
nm0000244,Sigourney Weaver,['Comedy']
nm0002117,Paul Guilfoyle,['Comedy']
nm0000470,Jeffrey Jones,['Comedy']
nm0001057,Toni Collette,['Comedy']
nm0185819,Daniel Craig,['Comedy']
nm0001020,Katrin Cartlidge,['Comedy']
nm0867017,Stephen Tompkinson,['Comedy']
nm0005269,Corin Nemec,['Comedy']
nm0004910,David Faustino,['Comedy']
nm0364583,Danielle Harris,['Comedy']
nm0444629,Caroline Keenan,['Comedy']
nm0331054,Cliff Gorman,"['Crime', 'Drama', 'Thriller']"
nm0000491,John Leguizamo,"['Crime', 'Drama', 'Thriller']"
nm0001609,Rosie Perez,"['Crime', 'Drama', 'Thriller']"
nm0138388,Julie Carmen,"['Crime', 'Drama', 'Thriller']"
nm0000123,George Clooney,"['Action', 'Adventure', 'Drama']"
nm0000242,Mark Wahlberg,"['Action', 'Adventure', 'Drama']"
nm0000604,John C. Reilly,"['Action', 'Adventure', 'Drama']"
nm0000178,Diane Lane,"['Action', 'Adventure', 'Drama']"
nm0429240,Shawnee Free Jones,['Thriller']
nm0001025,Seymour Cassel,['Thriller']
nm0001419,Sally Kellerman,['Thriller']
nm0267232,James Farentino,['Thriller']
nm0040015,Mackenzie Astin,"['Comedy', 'Thriller']"
nm0276062,Todd Field,"['Comedy', 'Thriller']"
nm0000539,Dina Meyer,"['Comedy', 'Thriller']"
nm0906031,Natasha Gregson Wagner,"['Comedy', 'Thriller']"
nm0048932,Simon Baker,"['Comedy', 'Drama']"
nm0295484,Anna Friel,"['Comedy', 'Drama']"
nm0001763,Nick Stahl,"['Comedy', 'Drama']"
nm0168262,Rory Cochrane,"['Comedy', 'Drama']"
nm0108287,Jordana Brewster,['Drama']
nm0000139,Cameron Diaz,['Drama']
nm0001172,Christopher Eccleston,['Drama']
nm0001100,Blythe Danner,['Drama']
nm0350453,Jake Gyllenhaal,"['Drama', 'Romance']"
nm0000163,Dustin Hoffman,"['Drama', 'Romance']"
nm0000215,Susan Sarandon,"['Drama', 'Romance']"
nm0006952,Alexia Landeau,"['Drama', 'Romance']"
nm0261170,Jennifer Esposito,"['Drama', 'Thriller']"
nm0602941,Nick Moran,"['Drama', 'Thriller']"
nm0002332,Stephen Lang,"['Drama', 'Thriller']"
nm0205657,William B. Davis,"['Drama', 'Thriller']"
nm0000671,Billy Bob Thornton,"['Drama', 'Western']"
nm0039435,Luke Askew,"['Drama', 'Western']"
nm0948267,Dwight Yoakam,"['Drama', 'Western']"
nm0000681,Vince Vaughn,"['Drama', 'Western']"
nm0000134,Robert De Niro,"['Action', 'Crime', 'Drama']"
nm0122653,Edward Burns,"['Action', 'Crime', 'Drama']"
nm0001288,Kelsey Grammer,"['Action', 'Crime', 'Drama']"
nm0000984,Avery Brooks,"['Action', 'Crime', 'Drama']"
nm0824150,Rick Stear,['Drama']
nm0786085,Ed Setrakian,['Drama']
nm0195844,Joseph D'Onofrio,['Drama']
nm0876958,Paige Turco,['Drama']
nm0138388,Julie Carmen,['Comedy']
nm0331319,Frank Gorshin,['Comedy']
nm0485548,Scott Edmund Lane,['Comedy']
nm0698998,David Proval,['Comedy']
nm0000276,Sean Astin,"['Action', 'Drama']"
nm0132257,Bruce Campbell,"['Action', 'Drama']"
nm0005078,Stacy Keach,"['Action', 'Drama']"
nm0877888,Suzanne Turner,"['Action', 'Drama']"
nm0000792,Tom Arnold,['Comedy']
nm0001530,William McNamara,['Comedy']
nm0005010,Lori Heuring,['Comedy']
nm0000871,Randall Batinkoff,['Comedy']
nm0000552,Eddie Murphy,"['Action', 'Comedy', 'Sci-Fi']"
nm0001542,Jay Mohr,"['Action', 'Comedy', 'Sci-Fi']"
nm0001642,Randy Quaid,"['Action', 'Comedy', 'Sci-Fi']"
nm0206257,Rosario Dawson,"['Action', 'Comedy', 'Sci-Fi']"
nm0001691,Geoffrey Rush,"['Biography', 'Drama']"
nm0000701,Kate Winslet,"['Biography', 'Drama']"
nm0001618,Joaquin Phoenix,"['Biography', 'Drama']"
nm0000323,Michael Caine,"['Biography', 'Drama']"
